-0.48632,1.0493
-0.64164,0.84196
-0.56885,0.95165
0.021839,1.2885
-0.52621,0.83953
-0.4419,0.81222
-0.14087,0.98344
-0.041613,1.2277
-0.23634,0.96212
-0.40042,0.98064
-0.27496,1.0279
-0.37341,1.0342
-0.41283,0.91582
-0.25317,0.97093
-0.37984,0.89203
-0.26267,1.0361
-0.66544,0.70679
0.067044,1.2609
-0.17106,0.94327
-0.24072,1.0037
-0.53477,1.1093
-0.38725,1.0199
-0.01599,1.1909
-0.45954,0.89073
-0.38701,0.88332
-0.26755,1.2056
-0.58186,0.86702
-0.13009,1.1532
-0.20027,1.0074
-0.30133,0.92781
-0.23034,0.90377
-0.30601,1.0572
-0.1113,1.2144
-0.18638,0.89521
-0.37988,0.9471
-0.50133,0.82105
-0.29118,1.0723
-0.24202,1.129
-0.20187,0.96486
-0.026885,1.1971
-0.70673,0.84199
0.017037,1.1593
-0.11498,0.95321
-0.46037,1.1243
0.048048,1.0864
-0.17558,1.1114
-0.43497,0.88236
-0.49852,1.0513
-0.20679,1.1169
-0.48944,0.94574
-0.25618,0.89336
-0.23429,0.83304
-0.21146,0.74951
-0.24677,1.0251
-0.54163,0.88294
-0.46577,0.77591
-0.11044,0.82291
-0.67567,0.90931
-0.018939,1.0922
-0.48964,0.80191
-0.029343,1.0587
-0.078207,1.0378
-0.52581,0.95646
-0.295,1.0968
-0.36117,0.95846
-0.085314,1.2497
-0.37186,1.1204
-0.49057,1.116
-0.20183,1.0608
-0.50324,0.73756
-0.13257,1.1864
-0.30956,0.89903
-0.55817,0.82287
-0.17771,1.09
-0.22535,1.0806
-0.43712,0.83792
-0.43606,0.68678
0.0437,1.1637
0.05806,1.11
-0.49217,0.75767
-0.51498,1.0127
-0.55966,0.75886
-0.40407,0.81844
-0.12765,1.1202
-0.038843,1.1669
-0.60591,0.76274
-0.02202,1.0381
-0.54826,0.87575
-0.58688,0.77424
-0.22187,0.89309
-0.33817,0.99722
-0.49479,0.95389
-0.1556,1.0382
0.0033293,1.1458
-0.40688,1.0699
-0.38161,0.9565
-0.36866,1.0252
-0.27792,0.78346
-0.42476,0.87338
-0.052991,1.0264
0.059397,1.0435
-0.46,0.9683
-0.18223,0.96242
-0.10515,1.0115
-0.3021,1.0415
-0.10864,1.0469
-0.58096,0.97208
-0.053978,1.2348
-0.19148,1.1752
-0.37268,1.0887
-0.26941,1.0849
-0.30664,0.91051
-0.15186,1.0337
-0.20191,1.1038
-0.43847,0.8139
-0.1896,1.0203
-0.45013,0.92959
-0.46327,0.82204
0.78287,0.71111
0.85914,0.29267
0.69278,1.022
0.53366,0.75183
0.66703,0.93973
0.68494,0.57421
0.92603,0.75623
0.25383,0.60804
0.83347,0.64161
0.51902,0.54154
0.65504,0.98765
0.85308,0.88363
0.75391,0.71444
0.75767,0.65868
0.42082,0.97239
0.6299,0.88103
0.89641,0.90571
0.57936,0.31208
0.70772,1.0707
0.59152,0.93654
1.1729,0.061183
0.52751,0.80645
0.75003,0.63765
0.92636,0.28858
0.83173,0.5227
0.90524,0.54473
0.48303,0.48542
0.69823,0.77107
0.76878,1.0036
0.85986,0.69902
0.89184,0.40068
0.95339,0.66428
0.90495,0.65515
0.76455,0.74754
0.66317,0.83569
0.82313,0.7915
0.61393,0.71282
0.82199,0.84346
0.68881,0.67923
0.91973,0.30149
0.45434,0.83122
0.97004,0.46994
0.8492,0.77716
0.71079,0.68234
0.79268,0.97197
0.893,0.34147
0.68687,0.36662
0.63311,0.64669
1.0468,0.15378
0.89736,0.71117
0.93121,0.29632
0.83147,0.61625
0.88546,0.72829
0.91504,0.64439
0.95955,0.80489
0.48104,0.82007
0.64827,0.90372
1.1676,0.24289
0.8997,0.60956
1.0242,0.95642
0.66997,0.91377
0.83983,0.51354
0.87084,0.6312
0.92988,0.65723
0.74232,0.25031
1.0858,0.41165
0.83856,0.74627
0.96906,0.58944
0.81406,0.62281
0.67393,0.76758
0.86865,0.99555
0.97001,0.62434
0.62801,0.3955
0.82122,0.36774
0.61745,0.88415
0.71591,0.33953
0.70205,0.56171
0.80611,0.52086
0.70033,0.52842
1.0111,0.58488
0.72476,0.62077
0.90056,0.48449
0.68546,0.87856
0.71316,0.82148
0.90235,0.42412
0.90306,0.91359
0.76212,0.50017
1.0121,0.86661
0.72046,0.71149
0.7271,0.67608
0.88748,0.69778
0.5924,0.56263
0.48007,0.55448
0.65823,0.73395
0.74032,0.7552
0.75641,0.66316
0.63936,0.58925
0.69706,0.56331
0.74032,0.76482
0.64332,0.6521
0.95136,0.62008
1.0148,0.95569
0.67704,0.81873
0.79092,0.40802
0.75714,0.63847
0.57253,0.56978
0.66145,0.43662
0.7136,0.60493
0.96485,0.91155
0.75386,0.95534
1.0447,0.4946
0.72735,0.67543
0.78714,0.82107
0.70064,0.48473
1.0059,0.28561
0.98872,0.41064
0.83819,0.75989
0.74899,0.77161
0.60801,0.85328
0.67746,0.77423
0.48208,0.51555
0.73862,1.0095
0.53644,0.94823
0.7994,0.58813
0.61748,0.6471
0.79694,0.36399
0.97553,0.65406
0.77794,0.49298
0.4641,0.52753
0.90211,0.75259
0.70824,0.68386
0.6534,0.95333
0.61288,0.69933
0.66446,0.34765
0.68706,0.60038
0.46102,0.86512
1.0029,0.97661
0.56597,0.76988
0.6548,0.75415
0.80561,0.75893
0.94743,0.68182
0.85673,0.51098
0.86691,0.89766
0.81546,0.18032
0.85608,0.63097
0.83143,0.71936
0.38426,0.98131
0.71871,0.63548
0.54764,0.46028
0.68536,0.97731
0.87784,0.6984
0.7914,0.87674
0.69026,1.0165
0.77408,0.52864
0.43175,0.87553
0.78034,0.94919
1.0997,0.79425
0.71696,0.69198
0.99325,0.66575
0.74836,0.62188
0.75062,0.76795
0.93266,0.84526
0.80488,0.67198
0.7496,0.7092
0.71243,0.8218
0.81747,0.96849
0.64448,0.71045
0.53566,0.84673
1.0467,0.6259
0.75667,0.7489
0.59468,1.11
0.96671,0.52223
0.58663,0.98496
0.86161,0.63215
0.74454,0.5426
0.51944,0.57423
0.90374,0.42881
0.90851,0.46798
0.55324,0.54231
0.55635,0.83611
0.7784,0.83116
0.63786,0.89002
0.83742,0.82515
0.39929,0.57905
0.87418,0.62735
0.63455,0.91704
1.0522,0.97874
0.69329,0.69146
0.47645,0.96444
0.63398,0.86841
0.77159,0.71531
0.63541,0.90155
0.68378,0.67294
0.96846,0.34564
1.1172,0.55345
0.592,0.54282
0.79432,0.64156
0.55941,0.49496
0.5776,0.70841
0.4173,0.76256
